unix,date,symbol,open,high,low,close,volume
1673913600000,01-17-2023,BTCUSDT,21185.65000000,21647.45000000,20841.31000000,21134.81000000,275407.74409000
1673827200000,01-16-2023,BTCUSDT,20872.99000000,21474.05000000,20611.48000000,21185.65000000,293078.08262000
1673740800000,01-15-2023,BTCUSDT,20952.76000000,21050.74000000,20551.01000000,20871.50000000,178542.22549000
1673654400000,01-14-2023,BTCUSDT,19930.01000000,21258.00000000,19888.05000000,20954.92000000,393913.74951000
1673568000000,01-13-2023,BTCUSDT,18846.62000000,20000.00000000,18714.12000000,19930.01000000,368615.87823000
1673481600000,01-12-2023,BTCUSDT,17943.26000000,19117.04000000,17892.05000000,18846.62000000,454568.32178000
1673395200000,01-11-2023,BTCUSDT,17440.64000000,18000.00000000,17315.60000000,17943.26000000,262221.60653000
1673308800000,01-10-2023,BTCUSDT,17179.04000000,17499.00000000,17146.34000000,17440.66000000,221382.42581000
1673222400000,01-09-2023,BTCUSDT,17127.83000000,17398.80000000,17104.66000000,17178.26000000,266211.52723000
1673136000000,01-08-2023,BTCUSDT,16943.83000000,17176.99000000,16911.00000000,17127.83000000,135155.89695000
1673049600000,01-07-2023,BTCUSDT,16950.31000000,16981.91000000,16908.00000000,16943.57000000,104526.56880000
1672963200000,01-06-2023,BTCUSDT,16831.85000000,17041.00000000,16679.00000000,16950.65000000,207401.28415000
1672876800000,01-05-2023,BTCUSDT,16850.36000000,16879.82000000,16753.00000000,16831.85000000,163473.56641000
1672790400000,01-04-2023,BTCUSDT,16675.65000000,16991.87000000,16652.66000000,16850.36000000,220362.18862000
1672704000000,01-03-2023,BTCUSDT,16672.78000000,16778.40000000,16605.28000000,16675.18000000,159541.53733000
1672617600000,01-02-2023,BTCUSDT,16617.17000000,16799.23000000,16548.70000000,16672.87000000,121888.57191000
1672531200000,01-01-2023,BTCUSDT,16541.77000000,16628.00000000,16499.01000000,16616.75000000,96925.41374000
1672444800000,12-31-2022,BTCUSDT,16607.48000000,16644.09000000,16470.00000000,16542.40000000,114490.42864000
1672358400000,12-30-2022,BTCUSDT,16633.47000000,16677.35000000,16333.00000000,16607.48000000,164916.31174000
1672272000000,12-29-2022,BTCUSDT,16547.32000000,16664.41000000,16488.91000000,16633.47000000,160998.47158000
1672185600000,12-28-2022,BTCUSDT,16706.06000000,16785.19000000,16465.33000000,16547.31000000,193037.56577000
1672099200000,12-27-2022,BTCUSDT,16919.39000000,16972.83000000,16592.37000000,16706.36000000,173749.58616000
1672012800000,12-26-2022,BTCUSDT,16832.11000000,16944.52000000,16791.00000000,16919.39000000,124564.00656000
1671926400000,12-25-2022,BTCUSDT,16835.73000000,16857.96000000,16721.00000000,16832.11000000,125441.07202000
1671840000000,12-24-2022,BTCUSDT,16778.52000000,16869.99000000,16776.62000000,16836.12000000,100224.29096000
1671753600000,12-23-2022,BTCUSDT,16821.90000000,16955.14000000,16731.13000000,16778.50000000,161612.00947000
1671667200000,12-22-2022,BTCUSDT,16824.68000000,16868.52000000,16559.85000000,16821.43000000,176044.27235000
1671580800000,12-21-2022,BTCUSDT,16896.15000000,16925.00000000,16723.00000000,16824.67000000,156810.96362000
1671494400000,12-20-2022,BTCUSDT,16438.88000000,17061.27000000,16397.20000000,16895.56000000,248808.92324000
1671408000000,12-19-2022,BTCUSDT,16739.00000000,16815.99000000,16256.30000000,16438.88000000,179094.28305000
1671321600000,12-18-2022,BTCUSDT,16777.54000000,16863.26000000,16663.07000000,16738.21000000,112619.31646000
1671235200000,12-17-2022,BTCUSDT,16631.50000000,16796.82000000,16579.85000000,16776.52000000,144825.66684000
1671148800000,12-16-2022,BTCUSDT,17356.96000000,17531.73000000,16527.32000000,16632.12000000,253379.04116000
1671062400000,12-15-2022,BTCUSDT,17804.01000000,17854.82000000,17275.51000000,17356.34000000,223701.96882000
1670976000000,12-14-2022,BTCUSDT,17775.82000000,18387.95000000,17660.94000000,17803.15000000,266681.22209000
1670889600000,12-13-2022,BTCUSDT,17208.93000000,18000.00000000,17080.14000000,17774.70000000,284462.91390000
1670803200000,12-12-2022,BTCUSDT,17085.05000000,17241.89000000,16871.85000000,17209.83000000,226227.49694000
1670716800000,12-11-2022,BTCUSDT,17127.49000000,17270.99000000,17071.00000000,17085.05000000,155286.47871000
1670630400000,12-10-2022,BTCUSDT,17128.56000000,17227.72000000,17092.00000000,17127.49000000,140573.97937000
1670544000000,12-09-2022,BTCUSDT,17224.10000000,17360.00000000,17058.21000000,17128.56000000,238422.06465000
1670457600000,12-08-2022,BTCUSDT,16836.64000000,17299.00000000,16733.49000000,17224.10000000,236417.97804000
1670371200000,12-07-2022,BTCUSDT,17088.96000000,17142.21000000,16678.83000000,16836.64000000,220657.41334000
1670284800000,12-06-2022,BTCUSDT,16966.35000000,17107.01000000,16906.37000000,17088.96000000,218730.76883000
1670198400000,12-05-2022,BTCUSDT,17106.65000000,17424.25000000,16867.00000000,16966.35000000,233703.29225000
1670112000000,12-04-2022,BTCUSDT,16885.20000000,17202.84000000,16878.25000000,17105.70000000,178619.13387000
1670025600000,12-03-2022,BTCUSDT,17092.13000000,17188.98000000,16858.74000000,16885.20000000,154542.57306000
1669939200000,12-02-2022,BTCUSDT,16978.00000000,17105.73000000,16787.85000000,17092.74000000,202372.20620000
1669852800000,12-01-2022,BTCUSDT,17165.53000000,17324.00000000,16855.01000000,16977.37000000,232818.18218000
1669766400000,11-30-2022,BTCUSDT,16442.91000000,17249.00000000,16428.30000000,17163.64000000,303019.80719000
1669680000000,11-29-2022,BTCUSDT,16212.18000000,16548.71000000,16100.00000000,16442.53000000,248106.25009000
1669593600000,11-28-2022,BTCUSDT,16428.77000000,16487.04000000,15995.27000000,16212.91000000,252695.40367000
1669507200000,11-27-2022,BTCUSDT,16457.61000000,16600.00000000,16401.00000000,16428.78000000,162025.47607000
1669420800000,11-26-2022,BTCUSDT,16521.35000000,16701.99000000,16385.00000000,16458.57000000,181804.81666000
1669334400000,11-25-2022,BTCUSDT,16599.55000000,16666.00000000,16342.81000000,16522.14000000,182089.49533000
1669248000000,11-24-2022,BTCUSDT,16603.11000000,16812.63000000,16458.05000000,16598.95000000,206565.92346000
1669161600000,11-23-2022,BTCUSDT,16227.96000000,16706.00000000,16160.20000000,16603.11000000,264927.70408000
1669075200000,11-22-2022,BTCUSDT,15781.29000000,16315.00000000,15616.63000000,16226.94000000,239548.06623000
1668988800000,11-21-2022,BTCUSDT,16279.50000000,16319.00000000,15476.00000000,15781.29000000,324096.99775300
1668902400000,11-20-2022,BTCUSDT,16700.68000000,16753.33000000,16180.00000000,16280.23000000,154842.13478000
1668816000000,11-19-2022,BTCUSDT,16699.43000000,16822.41000000,16553.53000000,16700.68000000,104963.15558000
1668729600000,11-18-2022,BTCUSDT,16692.56000000,17011.00000000,16546.04000000,16700.45000000,214224.18184000
1668643200000,11-17-2022,BTCUSDT,16661.61000000,16751.00000000,16410.74000000,16692.56000000,228038.97873000
1668556800000,11-16-2022,BTCUSDT,16900.57000000,17015.92000000,16378.61000000,16662.76000000,261493.40809000
1668470400000,11-15-2022,BTCUSDT,16617.72000000,17134.69000000,16527.72000000,16900.57000000,282461.84391000
1668384000000,11-14-2022,BTCUSDT,16331.78000000,17190.00000000,15815.21000000,16619.46000000,380210.77750000
1668297600000,11-13-2022,BTCUSDT,16813.16000000,16954.28000000,16229.00000000,16329.85000000,184960.78846000
1668211200000,11-12-2022,BTCUSDT,17069.98000000,17119.10000000,16631.39000000,16812.08000000,167819.96035000
1668124800000,11-11-2022,BTCUSDT,17602.45000000,17695.00000000,16361.60000000,17070.31000000,393552.86492000
1668038400000,11-10-2022,BTCUSDT,15922.68000000,18199.00000000,15754.26000000,17601.15000000,608448.36432000
1667952000000,11-09-2022,BTCUSDT,18545.38000000,18587.76000000,15588.00000000,15922.81000000,731926.92972900
1667865600000,11-08-2022,BTCUSDT,20590.67000000,20700.88000000,17166.83000000,18547.23000000,760705.36278300
1667779200000,11-07-2022,BTCUSDT,20905.58000000,21069.77000000,20384.89000000,20591.13000000,386977.60337000
1667692800000,11-06-2022,BTCUSDT,21299.37000000,21365.27000000,20886.13000000,20905.58000000,230036.97217000
1667606400000,11-05-2022,BTCUSDT,21148.52000000,21480.65000000,21080.65000000,21299.37000000,245621.98525000
1667520000000,11-04-2022,BTCUSDT,20207.12000000,21302.05000000,20180.96000000,21148.52000000,453694.39165000
1667433600000,11-03-2022,BTCUSDT,20151.84000000,20393.32000000,20031.24000000,20207.82000000,319185.15440000
1667347200000,11-02-2022,BTCUSDT,20482.81000000,20800.00000000,20048.04000000,20151.84000000,373716.27299000
1667260800000,11-01-2022,BTCUSDT,20490.74000000,20700.00000000,20330.74000000,20483.62000000,279932.43771000
1667174400000,10-31-2022,BTCUSDT,20627.48000000,20845.92000000,20237.95000000,20490.74000000,303567.61628000
1667088000000,10-30-2022,BTCUSDT,20809.68000000,20931.21000000,20515.00000000,20627.48000000,192795.60886000
1667001600000,10-29-2022,BTCUSDT,20591.84000000,21085.00000000,20554.01000000,20809.67000000,254881.77755000
1666915200000,10-28-2022,BTCUSDT,20295.11000000,20750.00000000,20000.09000000,20591.84000000,287039.94569000
1666828800000,10-27-2022,BTCUSDT,20771.61000000,20872.21000000,20200.00000000,20295.11000000,328643.57791000
1666742400000,10-26-2022,BTCUSDT,20079.02000000,21020.00000000,20050.41000000,20771.59000000,380492.69576000
1666656000000,10-25-2022,BTCUSDT,19330.60000000,20415.87000000,19237.00000000,20080.07000000,326370.67061000
1666569600000,10-24-2022,BTCUSDT,19570.40000000,19601.15000000,19157.00000000,19329.72000000,256168.14467000
1666483200000,10-23-2022,BTCUSDT,19204.29000000,19695.00000000,19070.11000000,19570.40000000,167057.20184000
1666396800000,10-22-2022,BTCUSDT,19164.37000000,19257.00000000,19112.72000000,19204.35000000,110403.90837000
1666310400000,10-21-2022,BTCUSDT,19041.92000000,19250.00000000,18650.00000000,19164.37000000,269310.75769000
1666224000000,10-20-2022,BTCUSDT,19123.35000000,19347.82000000,18900.00000000,19041.92000000,223530.13068000
1666137600000,10-19-2022,BTCUSDT,19327.44000000,19360.16000000,19065.97000000,19123.97000000,186137.29538000
1666051200000,10-18-2022,BTCUSDT,19548.48000000,19706.66000000,19091.00000000,19327.44000000,260313.07848000
1665964800000,10-17-2022,BTCUSDT,19262.98000000,19676.96000000,19152.03000000,19549.86000000,222813.87634000
1665878400000,10-16-2022,BTCUSDT,19068.40000000,19425.84000000,19063.74000000,19262.98000000,131894.61885000
1665792000000,10-15-2022,BTCUSDT,19176.93000000,19227.68000000,18975.18000000,19069.39000000,113847.64232000
1665705600000,10-14-2022,BTCUSDT,19375.58000000,19951.87000000,19070.37000000,19176.93000000,351634.32601000
1665619200000,10-13-2022,BTCUSDT,19155.10000000,19513.79000000,18190.00000000,19375.13000000,399756.68337000
1665532800000,10-12-2022,BTCUSDT,19060.00000000,19238.31000000,18965.88000000,19155.53000000,213826.26731000
1665446400000,10-11-2022,BTCUSDT,19131.87000000,19268.09000000,18860.00000000,19060.00000000,243473.84286000
1665360000000,10-10-2022,BTCUSDT,19439.96000000,19525.00000000,19020.25000000,19131.87000000,212509.09849000
1665273600000,10-09-2022,BTCUSDT,19416.52000000,19558.00000000,19316.04000000,19439.02000000,113900.82681000
1665187200000,10-08-2022,BTCUSDT,19530.09000000,19627.38000000,19237.14000000,19417.96000000,102480.09842000
1665100800000,10-07-2022,BTCUSDT,19960.67000000,20068.82000000,19320.00000000,19530.09000000,220874.83913000
1665014400000,10-06-2022,BTCUSDT,20158.26000000,20456.60000000,19853.00000000,19960.67000000,320122.17020000
1664928000000,10-05-2022,BTCUSDT,20337.82000000,20365.60000000,19730.00000000,20158.26000000,312239.75224000
1664841600000,10-04-2022,BTCUSDT,19629.08000000,20475.00000000,19490.60000000,20337.82000000,327012.00127000
1664755200000,10-03-2022,BTCUSDT,19057.74000000,19719.10000000,18959.68000000,19629.08000000,293585.75212000
1664668800000,10-02-2022,BTCUSDT,19312.24000000,19395.91000000,18920.35000000,19056.80000000,206812.47032000
1664582400000,10-01-2022,BTCUSDT,19422.61000000,19484.00000000,19159.42000000,19310.95000000,165625.13959000
1664496000000,09-30-2022,BTCUSDT,19590.54000000,20185.00000000,19155.36000000,19422.61000000,444322.95340000
1664409600000,09-29-2022,BTCUSDT,19412.82000000,19645.52000000,18843.01000000,19591.51000000,406424.93256000
1664323200000,09-28-2022,BTCUSDT,19078.10000000,19790.00000000,18471.28000000,19412.82000000,521385.45547000
1664236800000,09-27-2022,BTCUSDT,19226.68000000,20385.86000000,18816.32000000,19079.13000000,593260.74161000
1664150400000,09-26-2022,BTCUSDT,18809.13000000,19318.96000000,18680.72000000,19227.82000000,439239.21943000
1664064000000,09-25-2022,BTCUSDT,18921.99000000,19180.21000000,18629.20000000,18807.38000000,191191.44920000
1663977600000,09-24-2022,BTCUSDT,19288.57000000,19316.14000000,18805.34000000,18920.50000000,239496.56746000
1663891200000,09-23-2022,BTCUSDT,19401.63000000,19500.00000000,18531.42000000,19289.91000000,385886.91829000
1663804800000,09-22-2022,BTCUSDT,18461.36000000,19550.17000000,18356.39000000,19401.63000000,379321.72111000
1663718400000,09-21-2022,BTCUSDT,18874.31000000,19956.00000000,18125.98000000,18461.36000000,385034.10021000
1663632000000,09-20-2022,BTCUSDT,19537.02000000,19634.62000000,18711.87000000,18875.00000000,324098.32860000
1663545600000,09-19-2022,BTCUSDT,19417.45000000,19686.20000000,18232.56000000,19537.02000000,380512.40306000
1663459200000,09-18-2022,BTCUSDT,20112.61000000,20117.26000000,19335.62000000,19416.18000000,254217.46904000
1663372800000,09-17-2022,BTCUSDT,19803.30000000,20189.00000000,19748.08000000,20113.62000000,179350.24338000
1663286400000,09-16-2022,BTCUSDT,19701.88000000,19890.00000000,19320.01000000,19803.30000000,283791.07064000
1663200000000,09-15-2022,BTCUSDT,20227.17000000,20330.24000000,19497.00000000,19701.88000000,333069.76076000
1663113600000,09-14-2022,BTCUSDT,20173.62000000,20541.48000000,19617.62000000,20226.71000000,340826.40151000
1663027200000,09-13-2022,BTCUSDT,22395.44000000,22799.00000000,19860.00000000,20173.57000000,431915.03333000
1662940800000,09-12-2022,BTCUSDT,21826.87000000,22488.00000000,21538.51000000,22395.74000000,395395.61828000
1662854400000,09-11-2022,BTCUSDT,21647.21000000,21860.00000000,21350.00000000,21826.87000000,280702.55149000
1662768000000,09-10-2022,BTCUSDT,21361.62000000,21810.80000000,21111.13000000,21648.34000000,307997.33504000
1662681600000,09-09-2022,BTCUSDT,19320.54000000,21597.22000000,19291.75000000,21360.11000000,428919.74652000
1662595200000,09-08-2022,BTCUSDT,19292.85000000,19458.25000000,19012.00000000,19319.77000000,262813.28273000
1662508800000,09-07-2022,BTCUSDT,18790.61000000,19464.06000000,18510.77000000,19292.84000000,287394.77880000
1662422400000,09-06-2022,BTCUSDT,19795.34000000,20180.00000000,18649.51000000,18790.61000000,356315.05718000
1662336000000,09-05-2022,BTCUSDT,20000.30000000,20057.27000000,19633.83000000,19796.84000000,222543.01057000
1662249600000,09-04-2022,BTCUSDT,19832.45000000,20029.23000000,19583.10000000,20000.30000000,145588.77893000
1662163200000,09-03-2022,BTCUSDT,19950.98000000,20055.93000000,19652.72000000,19831.90000000,146639.03204000
1662076800000,09-02-2022,BTCUSDT,20132.64000000,20441.26000000,19755.29000000,19951.86000000,245986.60330000
1661990400000,09-01-2022,BTCUSDT,20048.44000000,20208.37000000,19565.66000000,20131.46000000,245289.97263000
1661904000000,08-31-2022,BTCUSDT,19813.03000000,20490.00000000,19797.94000000,20050.02000000,276946.60765000
1661817600000,08-30-2022,BTCUSDT,20287.20000000,20576.25000000,19540.00000000,19811.66000000,256634.35529000
1661731200000,08-29-2022,BTCUSDT,19555.61000000,20433.62000000,19550.79000000,20285.73000000,210509.49545000
1661644800000,08-28-2022,BTCUSDT,20037.60000000,20171.18000000,19520.00000000,19555.61000000,139307.95976000
1661558400000,08-27-2022,BTCUSDT,20239.14000000,20402.93000000,19800.00000000,20037.60000000,162582.46032000
1661472000000,08-26-2022,BTCUSDT,21559.04000000,21886.77000000,20107.90000000,20241.05000000,273811.61955000
1661385600000,08-25-2022,BTCUSDT,21368.05000000,21819.88000000,21310.15000000,21559.04000000,169915.78301000
1661299200000,08-24-2022,BTCUSDT,21529.11000000,21900.00000000,21145.00000000,21368.08000000,174383.22046000
1661212800000,08-23-2022,BTCUSDT,21400.75000000,21684.87000000,20890.14000000,21529.12000000,200967.77164000
1661126400000,08-22-2022,BTCUSDT,21516.70000000,21548.71000000,20890.18000000,21399.83000000,222222.04526000
1661040000000,08-21-2022,BTCUSDT,21140.07000000,21800.00000000,21069.11000000,21515.61000000,159200.68410000
1660953600000,08-20-2022,BTCUSDT,20834.39000000,21382.85000000,20761.90000000,21140.07000000,183041.68363000
1660867200000,08-19-2022,BTCUSDT,23191.45000000,23208.67000000,20783.57000000,20834.39000000,283995.87747000
1660780800000,08-18-2022,BTCUSDT,23342.66000000,23600.00000000,23111.04000000,23191.20000000,144185.97011000
1660694400000,08-17-2022,BTCUSDT,23856.15000000,24446.71000000,23180.40000000,23342.66000000,210668.68766000
1660608000000,08-16-2022,BTCUSDT,24093.04000000,24247.49000000,23671.22000000,23854.74000000,179324.94821000
1660521600000,08-15-2022,BTCUSDT,24305.25000000,25211.32000000,23773.22000000,24094.82000000,242539.54758000
1660435200000,08-14-2022,BTCUSDT,24443.06000000,25047.56000000,24144.00000000,24305.24000000,151206.14473000
1660348800000,08-13-2022,BTCUSDT,24401.70000000,24888.00000000,24291.22000000,24441.38000000,152852.25435000
1660262400000,08-12-2022,BTCUSDT,23933.09000000,24456.50000000,23583.00000000,24403.68000000,174207.57040000
1660176000000,08-11-2022,BTCUSDT,23954.05000000,24918.54000000,23852.13000000,23934.39000000,249759.79557000
1660089600000,08-10-2022,BTCUSDT,23151.32000000,24226.00000000,22664.69000000,23954.05000000,208916.54953000
1660003200000,08-09-2022,BTCUSDT,23810.98000000,23933.25000000,22865.00000000,23149.95000000,143182.50858000
1659916800000,08-08-2022,BTCUSDT,23174.39000000,24245.00000000,23154.25000000,23810.00000000,170958.44152000
1659830400000,08-07-2022,BTCUSDT,22954.21000000,23402.00000000,22844.62000000,23174.39000000,88890.00877000
1659744000000,08-06-2022,BTCUSDT,23313.56000000,23354.36000000,22909.52000000,22954.21000000,83911.80307000
1659657600000,08-05-2022,BTCUSDT,22622.41000000,23472.86000000,22586.95000000,23312.42000000,175251.69749000
1659571200000,08-04-2022,BTCUSDT,22816.91000000,23223.32000000,22400.00000000,22622.98000000,154854.67016000
1659484800000,08-03-2022,BTCUSDT,22985.93000000,23647.68000000,22681.22000000,22818.37000000,145948.80995000
1659398400000,08-02-2022,BTCUSDT,23266.90000000,23459.89000000,22654.37000000,22987.79000000,158073.28225000
1659312000000,08-01-2022,BTCUSDT,23296.36000000,23509.68000000,22850.00000000,23268.01000000,144210.16219000
1659225600000,07-31-2022,BTCUSDT,23644.64000000,24194.82000000,23227.31000000,23293.32000000,127743.32483000
1659139200000,07-30-2022,BTCUSDT,23777.28000000,24668.00000000,23502.25000000,23643.51000000,151060.13211000
1659052800000,07-29-2022,BTCUSDT,23845.25000000,24442.66000000,23414.03000000,23773.75000000,198298.50623000
1658966400000,07-28-2022,BTCUSDT,22954.31000000,24199.72000000,22582.13000000,23842.93000000,236029.07410000
1658880000000,07-27-2022,BTCUSDT,21254.67000000,23112.63000000,21042.53000000,22952.45000000,210971.19796000
1658793600000,07-26-2022,BTCUSDT,21310.90000000,21347.82000000,20706.50000000,21254.67000000,177817.24326000
1658707200000,07-25-2022,BTCUSDT,22577.13000000,22666.00000000,21250.00000000,21310.90000000,180344.76643000
1658620800000,07-24-2022,BTCUSDT,22448.58000000,23014.64000000,22257.15000000,22579.68000000,115189.67277000
1658534400000,07-23-2022,BTCUSDT,22684.83000000,23000.77000000,21934.57000000,22451.07000000,122137.77375000
1658448000000,07-22-2022,BTCUSDT,23152.19000000,23756.49000000,22500.00000000,22684.83000000,171598.43966000
1658361600000,07-21-2022,BTCUSDT,23223.30000000,23442.77000000,22341.46000000,23152.19000000,184817.68191000
1658275200000,07-20-2022,BTCUSDT,23398.48000000,24276.74000000,22906.19000000,23223.30000000,238762.17094000
1658188800000,07-19-2022,BTCUSDT,22432.58000000,23800.00000000,21579.54000000,23396.62000000,263770.76574000
1658102400000,07-18-2022,BTCUSDT,20799.58000000,22777.63000000,20762.45000000,22432.58000000,239942.73132000
1658016000000,07-17-2022,BTCUSDT,21195.60000000,21684.54000000,20750.01000000,20798.16000000,118229.45250000
1657929600000,07-16-2022,BTCUSDT,20830.04000000,21588.94000000,20478.61000000,21195.60000000,121011.67393000
1657843200000,07-15-2022,BTCUSDT,20588.84000000,21200.00000000,20382.29000000,20830.04000000,143343.30490000
1657756800000,07-14-2022,BTCUSDT,20234.87000000,20900.00000000,19616.07000000,20588.84000000,174809.21696000
1657670400000,07-13-2022,BTCUSDT,19331.28000000,20366.61000000,18910.94000000,20234.87000000,209250.24888000
1657584000000,07-12-2022,BTCUSDT,19963.61000000,20059.42000000,19240.00000000,19328.75000000,139506.45862000
1657497600000,07-11-2022,BTCUSDT,20861.11000000,20868.48000000,19875.23000000,19963.61000000,137535.40724000
1657411200000,07-10-2022,BTCUSDT,21592.15000000,21607.65000000,20655.00000000,20862.47000000,192188.21556000
1657324800000,07-09-2022,BTCUSDT,21594.75000000,21980.00000000,21322.12000000,21591.83000000,178417.84468000
1657238400000,07-08-2022,BTCUSDT,21624.99000000,22527.37000000,21189.26000000,21594.75000000,403081.57349000
1657152000000,07-07-2022,BTCUSDT,20564.51000000,21838.10000000,20251.68000000,21624.98000000,85014.58261000
1657065600000,07-06-2022,BTCUSDT,20175.84000000,20675.22000000,19761.25000000,20564.51000000,82439.58080000
1656979200000,07-05-2022,BTCUSDT,20236.71000000,20750.00000000,19304.40000000,20175.83000000,96041.13756000
1656892800000,07-04-2022,BTCUSDT,19315.83000000,20354.01000000,19055.31000000,20236.71000000,74814.04601000
1656806400000,07-03-2022,BTCUSDT,19252.82000000,19647.63000000,18781.00000000,19315.83000000,51087.46631000
1656720000000,07-02-2022,BTCUSDT,19279.80000000,19467.39000000,18977.01000000,19252.81000000,46180.30210000
1656633600000,07-01-2022,BTCUSDT,19942.21000000,20918.35000000,18975.00000000,19279.80000000,111844.59494000
1656547200000,06-30-2022,BTCUSDT,20123.00000000,20179.08000000,18626.00000000,19942.21000000,93846.64806000
1656460800000,06-29-2022,BTCUSDT,20281.28000000,20432.31000000,19854.92000000,20123.01000000,77309.04379000
1656374400000,06-28-2022,BTCUSDT,20742.57000000,21212.10000000,20202.01000000,20281.29000000,63801.08320000
1656288000000,06-27-2022,BTCUSDT,21038.08000000,21539.85000000,20510.00000000,20742.56000000,64475.00130000
1656201600000,06-26-2022,BTCUSDT,21491.18000000,21888.00000000,20964.73000000,21038.07000000,53278.10464000
1656115200000,06-25-2022,BTCUSDT,21237.68000000,21614.50000000,20906.62000000,21491.19000000,51431.67794000
1656028800000,06-24-2022,BTCUSDT,21110.12000000,21558.41000000,20736.72000000,21237.69000000,77430.36622000
1655942400000,06-23-2022,BTCUSDT,19988.00000000,21233.00000000,19890.07000000,21110.13000000,83127.08716000
1655856000000,06-22-2022,BTCUSDT,20723.51000000,20900.00000000,19770.51000000,19987.99000000,92133.97938000
1655769600000,06-21-2022,BTCUSDT,20573.90000000,21723.00000000,20348.40000000,20723.52000000,104371.07490000
1655683200000,06-20-2022,BTCUSDT,20574.00000000,21090.00000000,19637.03000000,20573.89000000,109028.94154000
1655596800000,06-19-2022,BTCUSDT,18970.79000000,20815.95000000,17960.41000000,20574.00000000,128320.87595000
1655510400000,06-18-2022,BTCUSDT,20468.81000000,20792.06000000,17622.00000000,18970.79000000,196441.65552400
1655424000000,06-17-2022,BTCUSDT,20400.60000000,21365.43000000,20246.66000000,20468.81000000,86694.33663000
1655337600000,06-16-2022,BTCUSDT,22583.72000000,22995.73000000,20232.00000000,20401.31000000,99673.59429000
1655251200000,06-15-2022,BTCUSDT,22136.42000000,22800.00000000,20111.62000000,22583.72000000,200774.49346700
1655164800000,06-14-2022,BTCUSDT,22485.27000000,23362.88000000,20846.00000000,22136.41000000,187201.64671000
1655078400000,06-13-2022,BTCUSDT,26574.53000000,26895.84000000,21925.77000000,22487.41000000,254611.03496600
1654992000000,06-12-2022,BTCUSDT,28424.71000000,28544.96000000,26560.00000000,26574.53000000,92474.59880900
1654905600000,06-11-2022,BTCUSDT,29091.87000000,29440.41000000,28099.99000000,28424.70000000,65901.39895000
1654819200000,06-10-2022,BTCUSDT,30109.93000000,30382.80000000,28850.00000000,29091.88000000,76204.24980000
1654732800000,06-09-2022,BTCUSDT,30204.77000000,30700.00000000,29944.10000000,30109.93000000,46291.18650000
1654646400000,06-08-2022,BTCUSDT,31125.32000000,31327.22000000,29843.88000000,30204.77000000,68542.61276000
1654560000000,06-07-2022,BTCUSDT,31373.10000000,31589.60000000,29218.96000000,31125.33000000,110674.51658000
1654473600000,06-06-2022,BTCUSDT,29919.20000000,31765.64000000,29890.23000000,31373.10000000,68836.92456000
1654387200000,06-05-2022,BTCUSDT,29864.03000000,30189.00000000,29531.42000000,29919.21000000,23139.92810000
1654300800000,06-04-2022,BTCUSDT,29700.21000000,29988.88000000,29485.00000000,29864.04000000,25617.90113000
1654214400000,06-03-2022,BTCUSDT,30452.63000000,30699.00000000,29282.36000000,29700.21000000,54067.44727000
1654128000000,06-02-2022,BTCUSDT,29805.84000000,30689.00000000,29594.55000000,30452.62000000,56961.42928000
1654041600000,06-01-2022,BTCUSDT,31801.05000000,31982.97000000,29301.00000000,29805.83000000,103395.63382000
1653955200000,05-31-2022,BTCUSDT,31734.23000000,32399.00000000,31200.01000000,31801.04000000,62433.11632000
1653868800000,05-30-2022,BTCUSDT,29468.10000000,32222.00000000,29299.62000000,31734.22000000,96785.94760000
1653782400000,05-29-2022,BTCUSDT,29031.33000000,29587.78000000,28839.21000000,29468.10000000,27567.34764000
1653696000000,05-28-2022,BTCUSDT,28629.81000000,29266.00000000,28450.00000000,29031.33000000,34479.35127000
1653609600000,05-27-2022,BTCUSDT,29201.35000000,29397.66000000,28282.90000000,28629.80000000,90998.52010000
1653523200000,05-26-2022,BTCUSDT,29542.14000000,29886.64000000,28019.56000000,29201.35000000,94581.65463000
1653436800000,05-25-2022,BTCUSDT,29654.58000000,30223.74000000,29294.21000000,29542.15000000,59537.38659000
1653350400000,05-24-2022,BTCUSDT,29109.14000000,29845.86000000,28669.00000000,29654.58000000,59442.96036000
1653264000000,05-23-2022,BTCUSDT,30293.93000000,30670.51000000,28866.35000000,29109.15000000,63901.49932000
1653177600000,05-22-2022,BTCUSDT,29445.07000000,30487.99000000,29255.11000000,30293.94000000,36158.98748000
1653091200000,05-21-2022,BTCUSDT,29201.01000000,29656.18000000,28947.28000000,29445.06000000,20987.13124000
1653004800000,05-20-2022,BTCUSDT,30319.22000000,30777.33000000,28730.00000000,29201.01000000,60517.25325000
1652918400000,05-19-2022,BTCUSDT,28715.33000000,30545.18000000,28691.38000000,30319.23000000,67877.36415000
1652832000000,05-18-2022,BTCUSDT,30444.93000000,30709.99000000,28654.47000000,28715.32000000,59749.15799000
1652745600000,05-17-2022,BTCUSDT,29874.01000000,30788.37000000,29450.38000000,30444.93000000,56724.13307000
1652659200000,05-16-2022,BTCUSDT,31328.89000000,31328.90000000,29087.04000000,29874.01000000,73082.19658000
1652572800000,05-15-2022,BTCUSDT,30086.74000000,31460.00000000,29480.00000000,31328.89000000,46275.66912000
1652486400000,05-14-2022,BTCUSDT,29287.05000000,30343.27000000,28630.00000000,30086.74000000,51095.87863000
